23/07/2019 - 10:46:07 PM	Derp(Joining/Connecting) connected from the server
23/07/2019 - 10:51:17 PM	Sukebena-Chan~(Citizen) said 'whats the fuckign command'
23/07/2019 - 10:51:19 PM	bananap00p(Citizen) said '!flip'
23/07/2019 - 10:51:19 PM	William(Vape Dealer) said '!flips'
23/07/2019 - 10:51:28 PM	William(Vape Dealer) said 'to make one you type !createflip'
23/07/2019 - 10:51:31 PM	William(Vape Dealer) said 'to join one you type !flips'
23/07/2019 - 10:51:34 PM	Sukebena-Chan~(Citizen) said '!flips'
23/07/2019 - 10:51:36 PM	Bobbicus(Joining/Connecting) connected from the server
23/07/2019 - 10:51:37 PM	bananap00p(Citizen) said '!flips'
23/07/2019 - 10:51:38 PM	William(Vape Dealer) said 'i have no fucking money'
23/07/2019 - 10:51:41 PM	Sukebena-Chan~(Citizen) said 'haha'
23/07/2019 - 10:51:42 PM	Sukebena-Chan~(Citizen) said 'nerd'
23/07/2019 - 10:52:03 PM	William(Vape Dealer) said '!createflip'
23/07/2019 - 10:52:12 PM	[HURT] The world hurt Big Boi Blumbing(Robber) with 36 damage using fall damage
23/07/2019 - 10:52:14 PM	Sukebena-Chan~(Citizen) used ULX command ' noclip'
23/07/2019 - 10:52:14 PM	bananap00p(Citizen) said '!flips'
23/07/2019 - 10:52:15 PM	TEAM Chat : Big Boi Blumbing(Robber) said '!flips'
23/07/2019 - 10:52:15 PM	Sukebena-Chan~(Citizen) said '!flips'
23/07/2019 - 10:52:22 PM	Sukebena-Chan~(Citizen) said '!slap @ 0'
23/07/2019 - 10:52:22 PM	Sukebena-Chan~(Citizen) used ULX command ' slap @ 0'
23/07/2019 - 10:52:24 PM	Sukebena-Chan~(Citizen) said '!slap @ 0'
23/07/2019 - 10:52:24 PM	Sukebena-Chan~(Citizen) used ULX command ' slap @ 0'
23/07/2019 - 10:52:26 PM	Sukebena-Chan~(Citizen) said '!slap @ 0'
23/07/2019 - 10:52:26 PM	Sukebena-Chan~(Citizen) used ULX command ' slap @ 0'
23/07/2019 - 10:52:28 PM	Sukebena-Chan~(Citizen) said '!slap @ 0'
23/07/2019 - 10:52:28 PM	Sukebena-Chan~(Citizen) used ULX command ' slap @ 0'
23/07/2019 - 10:52:40 PM	William(Vape Dealer) said '/dropmoney 300000'
23/07/2019 - 10:52:52 PM	William(Vape Dealer) said '!createflip'
23/07/2019 - 10:52:58 PM	bananap00p(Citizen) said '!flips'
23/07/2019 - 10:52:59 PM	Sukebena-Chan~(Citizen) spawned a 'models/props_building_details/Storefront_Template001a_Bars.mdl'
23/07/2019 - 10:53:03 PM	Sukebena-Chan~(Citizen) said '!flips'
23/07/2019 - 10:53:03 PM	Big Boi Blumbing(Robber) said '!flips'
23/07/2019 - 10:53:09 PM	Sukebena-Chan~(Citizen) used ULX command ' noclip'
23/07/2019 - 10:53:12 PM	Sukebena-Chan~(Citizen) disconnected from the server
23/07/2019 - 10:53:20 PM	William(Vape Dealer) said '!createflip'
23/07/2019 - 10:53:26 PM	bananap00p(Citizen) said '!flips'
23/07/2019 - 10:54:01 PM	William(Vape Dealer) entered 'gm_giveswep'
23/07/2019 - 10:54:10 PM	[KILL] William(Vape Dealer) killed bananap00p(Citizen) with 120 damage using fas2_ks23
23/07/2019 - 10:54:43 PM	bananap00p(Citizen) entered 'gm_giveswep'
23/07/2019 - 10:54:46 PM	[KILL] bananap00p(Citizen) killed William(Vape Dealer) with 110 damage using fas2_m14
23/07/2019 - 10:55:03 PM	William(Vape Dealer) said '!spmenu'
23/07/2019 - 10:55:08 PM	[KILL] bananap00p(Citizen) killed William(Vape Dealer) with 110 damage using fas2_m14
23/07/2019 - 10:56:01 PM	William(Vape Dealer) said '!spmenu'
23/07/2019 - 10:56:14 PM	William(Vape Dealer) said 'yo'
23/07/2019 - 10:56:59 PM	[KILL] Something killed William(Vape Dealer) with 500 damage using Entity [1311][double_or_nothing]
23/07/2019 - 10:56:59 PM	[KILL] Something killed William(Vape Dealer) with 500 damage using Entity [1311][double_or_nothing]
23/07/2019 - 10:56:59 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:56:59 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:56:59 PM	[HURT] Something hurt Big Boi Blumbing(Robber) with 5 damage using Entity [1311][double_or_nothing]
23/07/2019 - 10:57:00 PM	[HURT] Something hurt William(Vape Dealer) with 10 damage using Entity [1311][double_or_nothing]
23/07/2019 - 10:57:00 PM	[HURT] Something hurt William(Vape Dealer) with 50 damage using Entity [1311][double_or_nothing]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[HURT] Something hurt William(Vape Dealer) with 5 damage using Entity [1311][double_or_nothing]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:00 PM	[KILL] Something killed William(Vape Dealer) with 200 damage using Entity [0][worldspawn]
23/07/2019 - 10:57:42 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:43 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:43 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:43 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:44 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:45 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:46 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:47 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:48 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:48 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:48 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:48 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:48 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:48 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:49 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:50 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:51 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:52 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:52 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:52 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:52 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:52 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:54 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:54 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:54 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:57:55 PM	bananap00p(Citizen) used 'remover'
23/07/2019 - 10:58:42 PM	William(Vape Dealer) said '!saveslots'
23/07/2019 - 10:58:47 PM	William(Vape Dealer) entered 'pp_cfg_open'
23/07/2019 - 10:59:19 PM	William(Vape Dealer) entered 'pp_cfg_open'
23/07/2019 - 10:59:37 PM	William(Vape Dealer) entered 'gm_spawnsent'
23/07/2019 - 10:59:42 PM	William(Vape Dealer) entered 'gm_spawnsent'
23/07/2019 - 10:59:48 PM	William(Vape Dealer) entered 'gm_spawnsent'
23/07/2019 - 10:59:59 PM	William(Vape Dealer) said '!saveslots'
23/07/2019 - 11:00:38 PM	William(Vape Dealer) entered 'gm_giveswep'
23/07/2019 - 11:00:49 PM	bananap00p(Citizen) entered 'gm_giveswep'
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:00:55 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:01:13 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 4 damage using fas2_m3s90
23/07/2019 - 11:01:13 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 1 damage using fas2_m3s90
23/07/2019 - 11:01:13 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 4 damage using fas2_m3s90
23/07/2019 - 11:01:13 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 4 damage using fas2_m3s90
23/07/2019 - 11:02:20 PM	William(Vape Dealer) entered 'vc_drivebymode_toggle'
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:45 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 3 damage using fas2_m3s90
23/07/2019 - 11:02:46 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:47 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 10 damage using fas2_m3s90
23/07/2019 - 11:02:47 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:47 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 10 damage using fas2_m3s90
23/07/2019 - 11:02:47 PM	[HURT] bananap00p(Citizen) hurt William(Vape Dealer) with 0 damage using fas2_m3s90
23/07/2019 - 11:02:47 PM	[KILL] bananap00p(Citizen) killed William(Vape Dealer) with 10 damage using fas2_m3s90
23/07/2019 - 11:02:47 PM	[HURT] Something hurt bananap00p(Citizen) with 20 damage using prop_vehicle_jeep
23/07/2019 - 11:02:55 PM	William(Ronald Mcdonald) changed his team from 'Vape Dealer' to 'Ronald Mcdonald'
23/07/2019 - 11:02:57 PM	Bobbicus(Admin On Duty) changed his team from 'Citizen' to 'Admin On Duty'
23/07/2019 - 11:03:12 PM	William(Ronald Mcdonald) entered 'gm_giveswep'
23/07/2019 - 11:03:14 PM	[HURT] Something hurt bananap00p(Citizen) with 5 damage using Entity [0][worldspawn]
23/07/2019 - 11:03:19 PM	[HURT] The world hurt Bobbicus(Admin On Duty) with 40 damage using fall damage
23/07/2019 - 11:03:19 PM	William(Ronald Mcdonald) entered 'VC_Switch_Seats_1'
23/07/2019 - 11:03:20 PM	William(Ronald Mcdonald) entered 'VC_Switch_Seats_1'
23/07/2019 - 11:03:20 PM	William(Ronald Mcdonald) entered 'VC_Switch_Seats_1'
23/07/2019 - 11:03:20 PM	William(Ronald Mcdonald) entered 'VC_Switch_Seats_1'
23/07/2019 - 11:03:21 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 10 damage using fas2_m3s90
23/07/2019 - 11:03:21 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 10 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 10 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 10 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 10 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 10 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 10 damage using fas2_m3s90
23/07/2019 - 11:03:23 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:25 PM	[HURT] William(Ronald Mcdonald) hurt bananap00p(Citizen) with 10 damage using prop_vehicle_jeep
23/07/2019 - 11:03:31 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 2 damage using fas2_m3s90
23/07/2019 - 11:03:32 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 8 damage using fas2_m3s90
23/07/2019 - 11:03:32 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:32 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 8 damage using fas2_m3s90
23/07/2019 - 11:03:32 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:32 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 8 damage using fas2_m3s90
23/07/2019 - 11:03:32 PM	[HURT] bananap00p(Citizen) hurt William(Ronald Mcdonald) with 0 damage using fas2_m3s90
23/07/2019 - 11:03:32 PM	[KILL] bananap00p(Citizen) killed William(Ronald Mcdonald) with 8 damage using fas2_m3s90
23/07/2019 - 11:03:49 PM	William(Owner On Duty) changed his team from 'Ronald Mcdonald' to 'Owner On Duty'
23/07/2019 - 11:03:52 PM	bananap00p(Citizen) entered 'gm_giveswep'
23/07/2019 - 11:04:01 PM	[HURT] bananap00p(Citizen) hurt William(Owner On Duty) with 55 damage using fas2_m24
23/07/2019 - 11:04:05 PM	William(Owner On Duty) entered 'gm_giveswep'
23/07/2019 - 11:04:07 PM	[KILL] bananap00p(Citizen) killed William(Owner On Duty) with 55 damage using fas2_m24
23/07/2019 - 11:04:13 PM	William(Lenin) changed his team from 'Owner On Duty' to 'Lenin'
23/07/2019 - 11:04:14 PM	bananap00p(Citizen) entered 'gm_giveswep'
23/07/2019 - 11:04:28 PM	William(Lenin) entered 'gm_giveswep'
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[HURT] bananap00p(Citizen) hurt William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:29 PM	[KILL] bananap00p(Citizen) killed William(Lenin) with 10 damage using fas2_rem870
23/07/2019 - 11:04:35 PM	William(Monkey Man) changed his team from 'Lenin' to 'Monkey Man'
23/07/2019 - 11:04:54 PM	William(Monkey Man) entered 'gm_giveswep'
23/07/2019 - 11:05:08 PM	William(Monkey Man) entered 'gm_spawnsent'
23/07/2019 - 11:05:29 PM	William(Monkey Man) entered 'VC_Switch_Seats_1'
23/07/2019 - 11:05:29 PM	William(Monkey Man) entered 'VC_Switch_Seats_1'
23/07/2019 - 11:05:30 PM	William(Monkey Man) entered 'VC_Switch_Seats_1'
23/07/2019 - 11:05:30 PM	William(Monkey Man) entered 'VC_Switch_Seats_1'
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 10 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 0 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 10 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 0 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 10 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 0 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 10 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 0 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 10 damage using fas2_rem870
23/07/2019 - 11:05:36 PM	[HURT] bananap00p(Citizen) hurt William(Monkey Man) with 0 damage using fas2_rem870
23/07/2019 - 11:05:41 PM	[HURT] Something hurt William(Monkey Man) with 4 damage using Entity [0][worldspawn]
23/07/2019 - 11:05:59 PM	William(Monkey Man) entered 'gm_giveswep'
